Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 				
1/11/2019 19:05	5	12.1	538	44.24	135	16.10	317				
1/11/2019 19:10	5	12.8	538	42.30	116	17.15	321				
1/11/2019 19:15	5	17.4	505	40.57	102	19.68	378				
1/11/2019 19:20	5	17.3	505	39.04	92	32.45	460				
1/11/2019 19:25	5	30	505	37.68	85	41.23	502				
1/11/2019 19:30	5	40.1	476	36.47	80	48.18	533				
1/11/2019 19:35	5	42.1	476	35.40	77	56.38	527				
1/11/2019 19:40	5	48.7	476	34.44	75	63.93	443				
1/11/2019 19:45	5	64.7	453	33.58	74	72.85	395				
1/11/2019 19:50	5	67.1	453	32.80	74	75.53	369				
1/11/2019 19:55	5	72.4	453	32.11	74	74.33	347				
1/11/2019 20:00	5	71.8	429	31.49	76	73.65	375				
1/11/2019 20:05	5	73.3	429	30.93	78	73.88	376				
1/11/2019 20:10	5	68.2	429	30.43	80	75.68	392				
1/11/2019 20:15	5	69.3	419	29.98	83	73.78	379				
1/11/2019 20:20	5	74.9	419	29.58	88	75.20	306				
1/11/2019 20:25	5	69.8	419	29.24	94	75.75	318				
1/11/2019 20:30	5	71.5	415	28.98	105	74.10	359				
1/11/2019 20:35	5	72.3	415	28.84	125	74.60	337				
1/11/2019 20:40	5	71.7	415	28.91	165	75.50	317				
1/11/2019 20:45	5	72.8	410	29.36	246	75.35	350				
1/11/2019 20:50	5	74.4	410	30.50	407	74.98	334				
1/11/2019 20:55	5	70.1	410	32.89	697	75.60	305				
1/11/2019 21:00	5	70.3	405	37.37	1129	76.45	326				
1/11/2019 21:05	5	68.2	405	44.70	1550	75.20	307				
1/11/2019 21:10	5	71.8	405	54.33	1608	74.90	328				
1/11/2019 21:15	5	69.8	381	63.51	1190	73.35	335				
1/11/2019 21:20	5	67.8	381	69.40	695	74.93	342				
1/11/2019 21:25	5	67.6	381	71.91	427	74.98	318				
1/11/2019 21:30	5	65.4	367	72.48	329	74.45	317				
1/11/2019 21:35	5	71.7	367	72.66	302	73.83	316				
1/11/2019 21:40	5	75.5	367	72.82	297	74.43	298				
1/11/2019 21:45	5	69.7	348	72.90	290	75.10	247				
1/11/2019 21:50	5	66.7	348	72.66	280	75.00	266				
1/11/2019 21:55	5	73.4	348	72.50	282	74.65	269				
1/11/2019 22:00	5	72.8	334	72.34	289	75.08	276				
1/11/2019 22:05	5	70.6	334	72.24	296	75.65	258				
1/11/2019 22:10	5	70.5	334	72.19	297	74.68	289				
1/11/2019 22:15	5	71.3	310	71.97	292	74.83	295				
1/11/2019 22:20	5	74.5	310	71.94	289	73.98	333				
1/11/2019 22:25	5	75.3	310	72.11	283	76.05	260				
1/11/2019 22:30	5	75.7	286	72.28	271	75.58	221				
1/11/2019 22:35	5	78.7	286	72.47	265	75.43	237				
1/11/2019 22:40	5	74.8	286	72.75	266	74.23	232				
1/11/2019 22:45	5	73.1	267	72.90	258	76.23	188				
1/11/2019 22:50	5	72.6	267	72.81	243	75.33	201				
1/11/2019 22:55	5	71.1	267	72.69	238	76.88	175				
1/11/2019 23:00	5	71.7	253	72.81	249	75.95	180				
1/11/2019 23:05	5	68	253	73.13	254	74.63	181				
1/11/2019 23:10	5	75.1	253	73.31	240	73.83	153				
1/11/2019 23:15	5	73.9	214	73.34	222	76.40	157				
1/11/2019 23:20	5	72.3	214	73.41	212	75.90	187				
1/11/2019 23:25	5	72	214	73.42	197	75.95	180				
1/11/2019 23:30	5	71.6	186	73.44	185	74.88	148				
1/11/2019 23:35	5	72.4	186	73.48	174	75.30	140				
1/11/2019 23:40	5	71.6	186	73.16	164	76.75	141				
1/11/2019 23:45	5	71.3	157	73.02	160	74.98	120				
1/11/2019 23:50	5	69.7	157	73.06	156	76.05	126				
1/11/2019 23:55	5	69.9	157	73.11	156	75.08	117				
1/12/2019 0:00	6	70.6	211	75.79	116	75.28	116				
1/12/2019 0:05	6	71	211	75.79	108	76.33	108				
1/12/2019 0:10	6	74.1	211	75.77	104	75.05	104				
1/12/2019 0:15	6	74.4	191	75.75	123	77.28	123				
1/12/2019 0:20	6	73.9	191	75.72	97	73.95	97				
1/12/2019 0:25	6	70.7	191	75.70	111	75.65	111				
1/12/2019 0:30	6	71.6	172	75.68	103	75.35	103				
1/12/2019 0:35	6	75.5	172	75.66	95	76.55	97				
1/12/2019 0:40	6	72.4	172	75.12	85	74.93	86				
1/12/2019 0:45	6	73.5	156	74.81	85	75.75	86				
1/12/2019 0:50	6	73.9	156	74.44	68	74.43	69				
1/12/2019 0:55	6	71	156	74.50	73	75.68	74				
1/12/2019 1:00	6	71	140	74.30	82	75.48	84				
1/12/2019 1:05	6	70.9	140	74.29	72	75.18	74				
1/12/2019 1:10	6	68.6	140	74.37	73	75.75	71				
1/12/2019 1:15	6	70.2	133	74.54	71	75.68	69				
1/12/2019 1:20	6	70.8	133	74.35	63	75.45	65				
1/12/2019 1:25	6	70.1	133	74.14	45	78.03	44				
1/12/2019 1:30	6	70.4	121	73.91	63	77.05	64				
1/12/2019 1:35	6	74.8	121	74.01	42	75.60	43				
1/12/2019 1:40	6	73.7	121	73.95	48	77.43	47				
1/12/2019 1:45	6	72.8	113	73.53	48	77.13	49				
1/12/2019 1:50	6	72.7	113	73.39	43	76.55	44				
1/12/2019 1:55	6	72.6	113	73.31	42	74.10	44				
1/12/2019 2:00	6	65.6	105	73.42	43	74.93	45				
1/12/2019 2:05	6	64.2	105	73.64	61	75.00	60				
1/12/2019 2:10	6	68.8	105	73.46	57	76.28	42				
1/12/2019 2:15	6	68.6	94	73.45	52	74.73	49				
1/12/2019 2:20	6	66.9	94	73.82	50	75.55	43				
1/12/2019 2:25	6	66.9	94	74.19	48	75.90	57				
1/12/2019 2:30	6	67.2	82	74.27	46	78.50	37				
1/12/2019 2:35	6	67.3	82	73.76	41	79.75	34				
1/12/2019 2:40	6	67.5	82	73.09	39	77.28	38				
1/12/2019 2:45	6	69	74	72.82	43	73.03	35				
1/12/2019 2:50	6	69.5	74	72.86	45	74.85	38				
1/12/2019 2:55	6	70.7	74	73.06	47	74.85	35				
1/12/2019 3:00	6	73.7	66	73.14	45	75.95	28				
1/12/2019 3:05	6	73.7	66	73.10	44	76.63	27				
1/12/2019 3:10	6	73.7	66	73.71	46	75.00	34				
1/12/2019 3:15	6	73.7	66	74.01	45	74.73	38				
1/12/2019 3:20	6	73.7	66	73.85	38	75.20	34				
1/12/2019 3:25	6	72	66	73.84	36	72.58	34				
1/12/2019 3:30	6	67.9	63	73.93	35	74.05	35				
1/12/2019 3:35	6	63.1	63	73.39	32	74.10	49				
1/12/2019 3:40	6	65.8	63	73.18	31	74.15	42				
1/12/2019 3:45	6	65.1	63	73.12	31	76.43	32				
1/12/2019 3:50	6	64.7	63	73.15	31	74.05	43				
1/12/2019 3:55	6	65.7	63	73.20	32	77.10	36				
1/12/2019 4:00	6	65.8	63	72.99	32	75.23	36				
1/12/2019 4:05	6	63.8	63	72.69	32	75.45	37				
1/12/2019 4:10	6	64.5	63	72.61	33	76.65	31				
1/12/2019 4:15	6	65.7	70	72.77	37	74.13	42				
1/12/2019 4:20	6	66.1	70	73.21	39	74.20	41				
1/12/2019 4:25	6	66	70	73.45	39	75.25	42				
1/12/2019 4:30	6	67.3	78	73.40	37	78.10	41				
1/12/2019 4:35	6	70.6	78	73.14	35	77.23	55				
1/12/2019 4:40	6	72.2	78	72.50	32	76.48	68				
1/12/2019 4:45	6	72.2	90	72.48	32	75.93	54				
1/12/2019 4:50	6	71.9	90	72.66	32	76.40	65				
1/12/2019 4:55	6	69	90	72.57	32	75.98	50				
1/12/2019 5:00	6	68.7	101	72.61	33	76.75	73				
1/12/2019 5:05	6	70.1	101	72.89	37	76.73	61				
1/12/2019 5:10	6	67.5	101	73.31	41	75.23	87				
1/12/2019 5:15	6	62.9	117	73.73	45	77.38	71				
1/12/2019 5:20	6	63	117	73.97	52	77.70	96				
1/12/2019 5:25	6	70.5	117	74.28	56	77.63	102				
1/12/2019 5:30	6	74	140	74.09	53	76.98	125				
1/12/2019 5:35	6	72.9	140	74.15	52	77.03	132				
1/12/2019 5:40	6	72.7	140	74.58	57	77.70	136				
1/12/2019 5:45	6	70.3	164	74.39	57	76.53	128				
1/12/2019 5:50	6	75.5	164	73.86	62	75.30	134				
1/12/2019 5:55	6	70.1	164	73.82	73	74.13	126				
1/12/2019 6:00	6	65.3	195	74.13	85	77.48	129				
1/12/2019 6:05	6	69.1	195	74.30	91	77.03	133				
1/12/2019 6:10	6	69.1	195	74.30	98	76.60	188				
1/12/2019 6:15	6	69.1	211	74.27	106	77.23	190				
1/12/2019 6:20	6	75.6	211	74.30	114	76.28	190				
1/12/2019 6:25	6	72.6	211	74.19	114	75.88	193				
1/12/2019 6:30	6	78.2	234	73.91	114	76.13	220				
1/12/2019 6:35	6	71.3	234	73.80	116	76.00	245				
1/12/2019 6:40	6	70.8	234	73.99	121	75.45	225				
1/12/2019 6:45	6	74.8	253	74.02	124	73.88	239				
1/12/2019 6:50	6	62.3	253	74.03	135	73.23	201				
1/12/2019 6:55	6	66.7	253	73.80	145	74.78	186				
1/12/2019 7:00	6	74.2	281	73.17	149	75.55	180				
1/12/2019 7:05	6	72.2	281	72.49	157	74.50	176				
1/12/2019 7:10	6	71.4	281	72.18	175	76.83	194				
1/12/2019 7:15	6	69.9	296	71.92	187	76.00	207				
1/12/2019 7:20	6	74.3	296	71.62	194	77.35	228				
1/12/2019 7:25	6	75.9	296	71.50	196	76.88	234				
1/12/2019 7:30	6	74.4	316	71.49	193	76.10	268				
1/12/2019 7:35	6	71.4	316	71.33	183	76.40	284				
1/12/2019 7:40	6	63.6	316	71.46	181	76.45	294				
1/12/2019 7:45	6	75.1	339	71.81	184	77.15	306				
1/12/2019 7:50	6	77	339	72.32	192	76.90	308				
1/12/2019 7:55	6	71.6	339	72.90	198	77.00	279				
1/12/2019 8:00	6	69.6	363	73.64	214	77.68	259				
1/12/2019 8:05	6	73.9	363	74.00	223	76.70	313				
1/12/2019 8:10	6	70.4	363	73.82	229	77.68	274				
1/12/2019 8:15	6	72.2	382	73.54	238	76.85	312				
1/12/2019 8:20	6	75	382	73.38	254	77.35	292				
1/12/2019 8:25	6	74.1	382	73.47	278	77.08	327				
1/12/2019 8:30	6	71.9	405	73.78	301	75.48	351				
1/12/2019 8:35	6	70.7	405	74.11	310	76.35	391				
1/12/2019 8:40	6	70.6	405	73.90	283	77.45	408				
1/12/2019 8:45	6	70.1	433	73.95	278	77.40	420				
1/12/2019 8:50	6	74.8	433	74.27	283	76.75	384				
1/12/2019 8:55	6	72.7	433	74.62	293	76.63	362				
1/12/2019 9:00	6	72.7	456	74.84	295	76.73	359				
1/12/2019 9:05	6	73.8	456	74.82	296	76.95	336				
1/12/2019 9:10	6	77.1	456	74.43	296	76.83	352				
1/12/2019 9:15	6	77.1	479	74.08	314	76.83	372				
1/12/2019 9:20	6	76.7	479	74.10	348	76.38	387				
1/12/2019 9:25	6	71.8	479	74.08	372	76.60	375				
1/12/2019 9:30	6	73.1	503	73.99	376	74.23	443				
1/12/2019 9:35	6	73.1	503	73.93	373	75.53	412				
1/12/2019 9:40	6	72	503	74.05	369	75.45	431				
1/12/2019 9:45	6	72.5	526	74.22	352	75.20	483				
1/12/2019 9:50	6	69.4	526	74.28	338	75.68	520				
1/12/2019 9:55	6	66.5	526	73.99	328	76.18	374				
1/12/2019 10:00	6	69.2	554	73.68	343	75.40	365				
1/12/2019 10:05	6	69.6	554	73.40	356	75.43	363				
1/12/2019 10:10	6	73.2	554	73.13	366	76.25	398				
1/12/2019 10:15	6	73.6	569	73.10	380	73.00	506				
1/12/2019 10:20	6	76.9	569	73.08	391	75.05	475				
1/12/2019 10:25	6	66.5	569	72.90	406	74.55	409				
1/12/2019 10:30	6	68.7	589	72.89	430	74.93	427				
1/12/2019 10:35	6	73.9	589	72.81	425	75.15	475				
1/12/2019 10:40	6	75.2	589	72.83	408	74.73	450				
1/12/2019 10:45	6	78.2	608	72.77	386	74.03	473				
1/12/2019 10:50	6	75.7	608	72.53	381	74.23	489				
1/12/2019 10:55	6	74.2	608	72.32	395	75.98	432				
1/12/2019 11:00	6	69.8	628	72.18	409	75.78	445				
1/12/2019 11:05	6	69	628	72.06	414	75.50	447				
1/12/2019 11:10	6	72.2	628	72.14	423	73.53	448				
1/12/2019 11:15	6	68.2	643	72.30	436	73.33	514				
1/12/2019 11:20	6	68.8	643	72.27	436	73.18	523				
1/12/2019 11:25	6	72.1	643	72.12	433	74.05	493				
1/12/2019 11:30	6	69	659	71.92	439	75.80	485				
1/12/2019 11:35	6	76.6	659	71.87	449	72.60	524				
1/12/2019 11:40	6	71.3	659	72.17	461	72.90	546				
1/12/2019 11:45	6	68.2	674	72.40	452	74.38	534				
1/12/2019 11:50	6	75.3	674	72.31	438	75.00	529				
1/12/2019 11:55	6	75.4	674	72.04	433	73.83	518				
1/12/2019 12:00	6	69.3	690	71.79	440	73.75	509				
1/12/2019 12:05	6	66.1	690	71.68	453	74.83	540				
1/12/2019 12:10	6	71	690	71.72	467	72.83	563				
1/12/2019 12:15	6	67.6	690	71.88	475	74.35	569				
1/12/2019 12:20	6	68.6	690	71.83	479	73.05	561				
1/12/2019 12:25	6	68.9	690	71.62	486	71.25	575				
1/12/2019 12:30	6	70.6	690	71.54	502	73.03	540				
1/12/2019 12:35	6	66.2	690	71.54	505	73.00	519				
1/12/2019 12:40	6	71	690	71.60	505	72.28	575				
1/12/2019 12:45	6	74.1	690	71.65	500	71.68	530				
1/12/2019 12:50	6	68.8	690	71.62	497	69.63	589				
1/12/2019 12:55	6	66.7	690	71.68	505	73.15	591				
1/12/2019 13:00	6	75.1	690	71.75	509	74.63	525				
1/12/2019 13:05	6	72.9	690	71.56	503	72.90	551				
1/12/2019 13:10	6	68.6	690	71.20	493	72.33	615				
1/12/2019 13:15	6	71.8	690	70.93	490	72.35	572				
1/12/2019 13:20	6	69.9	690	70.78	503	73.35	557				
1/12/2019 13:25	6	69.1	690	70.74	519	73.40	562				
1/12/2019 13:30	6	71.7	690	70.45	514	72.53	541				
1/12/2019 13:35	6	69.3	690	70.33	529	71.68	552				
1/12/2019 13:40	6	72.8	690	70.42	544	71.70	571				
1/12/2019 13:45	6	67.4	690	70.49	545	71.68	539				
1/12/2019 13:50	6	69.1	690	70.59	549	73.45	540				
1/12/2019 13:55	6	69.1	690	70.67	544	70.95	537				
1/12/2019 14:00	6	66.5	690	70.69	540	72.30	529				
1/12/2019 14:05	6	71.5	690	70.80	539	75.10	512				
1/12/2019 14:10	6	75.6	690	70.76	532	72.55	535				
1/12/2019 14:15	6	66.3	698	70.72	530	70.80	551				
1/12/2019 14:20	6	70.6	698	70.64	527	73.60	549				
1/12/2019 14:25	6	72.7	698	70.67	532	73.33	568				
1/12/2019 14:30	6	69	698	70.80	538	72.98	514				
1/12/2019 14:35	6	68.8	698	70.88	536	72.63	575				
1/12/2019 14:40	6	70.1	698	71.05	536	71.13	596				
1/12/2019 14:45	6	70.8	702	71.35	529	71.23	560				
1/12/2019 14:50	6	69.6	702	71.05	487	73.35	526				
1/12/2019 14:55	6	71.8	702	70.68	473	71.63	553				
1/12/2019 15:00	6	66.7	705	70.71	493	72.53	588				
1/12/2019 15:05	6	70.8	705	70.92	513	72.20	556				
1/12/2019 15:10	6	71.6	705	71.13	523	70.95	571				
1/12/2019 15:15	6	68.2	705	71.05	515	69.48	570				
1/12/2019 15:20	6	58.5	705	70.89	513	56.93	601				
1/12/2019 15:25	6	65.4	705	70.74	516	67.68	578				
1/12/2019 15:30	6	69.5	705	70.48	516	71.33	605				
1/12/2019 15:35	6	71.6	705	70.33	523	72.10	566				
1/12/2019 15:40	6	71.6	705	70.40	540	71.70	594				
1/12/2019 15:45	6	72.3	705	70.55	548	70.25	586				
1/12/2019 15:50	6	66.5	705	70.47	535	66.08	589				
1/12/2019 15:55	6	66.9	705	70.05	515	71.15	511				
1/12/2019 16:00	6	65.9	705	69.63	514	69.43	549				
1/12/2019 16:05	6	67.1	705	69.38	525	69.98	614				
1/12/2019 16:10	6	68	705	69.44	543	70.33	592				
1/12/2019 16:15	6	69.2	702	69.69	558	69.63	580				
1/12/2019 16:20	6	64.2	702	69.86	559	64.18	588				
1/12/2019 16:25	6	61.5	702	69.68	541	70.55	595				
1/12/2019 16:30	6	68.6	694	69.47	532	71.95	598				
1/12/2019 16:35	6	69	694	69.40	534	68.30	580				
1/12/2019 16:40	6	68.9	694	69.48	537	68.80	597				
1/12/2019 16:45	6	69.9	686	69.55	543	66.03	598				
1/12/2019 16:50	6	70.1	686	69.55	546	70.98	593				
1/12/2019 16:55	6	69.5	686	69.33	539	72.38	566				
1/12/2019 17:00	6	69.9	678	69.20	547	70.03	597				
1/12/2019 17:05	6	69.6	678	69.20	562	70.23	533				
1/12/2019 17:10	6	75	678	69.40	575	70.18	639				
1/12/2019 17:15	6	74.7	663	69.32	555	62.88	649				
1/12/2019 17:20	6	67.7	663	69.11	538	61.98	602				
1/12/2019 17:25	6	68.4	663	68.91	534	57.45	595				
1/12/2019 17:30	6	59.9	643	68.83	543	64.63	594				
1/12/2019 17:35	6	61.1	643	68.92	556	52.20	578				
1/12/2019 17:40	6	62.5	643	69.01	561	63.25	566				
1/12/2019 17:45	6	62.2	628	69.12	562	67.58	587				
1/12/2019 17:50	6	69.2	628	69.09	559	68.78	569				
1/12/2019 17:55	6	64.5	628	68.95	558	65.10	569				
1/12/2019 18:00	6	61.8	608	68.60	550	68.95	620				
1/12/2019 18:05	6	63.5	608	68.15	541	69.35	547				
1/12/2019 18:10	6	63.9	608	67.85	547	68.58	566				
1/12/2019 18:15	6	70.4	577	67.75	558	62.75	634				
1/12/2019 18:20	6	70.3	577	67.55	551	68.33	574				
1/12/2019 18:25	6	65.5	577	67.49	555	72.88	540				
1/12/2019 18:30	6	71.4	550	67.58	559	72.45	552				
1/12/2019 18:35	6	68	550	67.62	554	68.75	575				
1/12/2019 18:40	6	68.7	550	67.71	556	72.18	558				
1/12/2019 18:45	6	72.7	526	67.87	561	68.93	585				
1/12/2019 18:50	6	69	526	67.82	549	66.33	567				
1/12/2019 18:55	6	67.9	526	67.67	538	71.63	517				
1/12/2019 19:00	6	71.7	503	67.73	542	72.40	493				
1/12/2019 19:05	6	72.2	503	68.12	554	72.90	453				
1/12/2019 19:10	6	69.9	503	68.56	555	72.60	451				
1/12/2019 19:15	6	70.3	479	68.82	537	75.15	442				
1/12/2019 19:20	6	74	479	69.11	527	72.93	456				
1/12/2019 19:25	6	68.4	479	69.40	518	72.85	448				
1/12/2019 19:30	6	70.6	456	69.51	504	73.88	405				
1/12/2019 19:35	6	67	456	69.66	496	72.30	415				
1/12/2019 19:40	6	68	456	69.75	488	75.08	380				
1/12/2019 19:45	6	72.3	433	69.87	477	74.20	398				
1/12/2019 19:50	6	74.6	433	70.09	469	74.98	388				
1/12/2019 19:55	6	74.1	433	70.36	462	73.60	351				
1/12/2019 20:00	6	71.1	413	70.42	448	74.18	420				
1/12/2019 20:05	6	67.7	413	70.42	441	74.50	393				
1/12/2019 20:10	6	71.9	413	70.61	440	74.95	391				
1/12/2019 20:15	6	70.2	402	70.88	430	74.83	366				
1/12/2019 20:20	6	69.8	402	71.11	416	74.85	348				
1/12/2019 20:25	6	73.8	402	71.35	407	74.53	335				
1/12/2019 20:30	6	70.8	390	71.44	391	75.08	306				
1/12/2019 20:35	6	70	390	71.58	375	75.85	301				
1/12/2019 20:40	6	77	390	71.84	367	75.23	346				
1/12/2019 20:45	6	74.5	378	72.08	364	75.28	347				
1/12/2019 20:50	6	71	378	72.08	354	71.95	331				
1/12/2019 20:55	6	69.6	378	72.15	350	73.78	336				
1/12/2019 21:00	6	70	366	72.31	346	71.98	322				
1/12/2019 21:05	6	70.7	366	72.47	334	73.95	285				
1/12/2019 21:10	6	68.7	366	72.47	318	71.65	359				
1/12/2019 21:15	6	69.6	355	72.49	312	72.70	323				
1/12/2019 21:20	6	67.7	355	72.62	313	73.05	331				
1/12/2019 21:25	6	68.1	355	72.60	306	72.58	325				
1/12/2019 21:30	6	62.4	343	72.52	304	74.00	298				
1/12/2019 21:35	6	68.4	343	72.39	305	73.95	304				
1/12/2019 21:40	6	74.7	343	72.39	304	73.78	314				
1/12/2019 21:45	6	76	331	72.27	298	72.70	324				
1/12/2019 21:50	6	72	331	72.22	297	74.68	289				
1/12/2019 21:55	6	71.1	331	72.10	293	75.95	276				
1/12/2019 22:00	6	72.8	320	71.96	289	75.05	332				
1/12/2019 22:05	6	72.1	320	71.85	287	74.30	323				
1/12/2019 22:10	6	72.6	320	72.16	298	75.30	283				
1/12/2019 22:15	6	71.8	296	72.47	293	76.88	329				
1/12/2019 22:20	6	74	296	72.60	281	76.10	271				
1/12/2019 22:25	6	73.3	296	72.54	279	75.03	239				
1/12/2019 22:30	6	72	277	72.61	284	75.45	228				
1/12/2019 22:35	6	71.1	277	72.68	278	75.45	260				
1/12/2019 22:40	6	68.6	277	72.55	268	75.85	229				
1/12/2019 22:45	6	71	261	72.51	271	76.15	217				
1/12/2019 22:50	6	70.3	261	72.69	278	76.18	195				
1/12/2019 22:55	6	70.8	261	73.29	285	75.88	217				
1/12/2019 23:00	6	70.5	246	73.73	274	75.90	207				
1/12/2019 23:05	6	72	246	73.53	246	75.18	181				
1/12/2019 23:10	6	71.3	246	73.30	230	75.58	186				
1/12/2019 23:15	6	72.1	234	73.21	225	75.98	160				
1/12/2019 23:20	6	72.9	234	73.39	226	77.33	167				
1/12/2019 23:25	6	73.5	234	73.64	222	76.38	165				
1/12/2019 23:30	6	71.3	226	73.73	211	76.55	156				
1/12/2019 23:35	6	72.4	226	73.61	198	76.78	148				
1/12/2019 23:40	6	72.7	226	73.49	191	76.33	141				
1/12/2019 23:45	6	71.6	218	73.25	184	74.88	127				
1/12/2019 23:50	6	71.3	218	73.19	183	76.53	121				
1/12/2019 23:55	6	70.6	218	73.34	182	76.53	128				
1/13/2019 0:00	7	71.9	187	75.79	112	76.90	110				
1/13/2019 0:05	7	71.1	187	75.79	115	76.20	116				
1/13/2019 0:10	7	72.3	187	75.77	95	75.75	93				
1/13/2019 0:15	7	72.3	170	75.75	108	77.95	109				
1/13/2019 0:20	7	71.2	170	75.72	105	74.73	102				
1/13/2019 0:25	7	69.6	170	75.70	104	76.63	106				
1/13/2019 0:30	7	73.9	153	75.68	103	76.65	102				
1/13/2019 0:35	7	73.5	153	75.66	103	76.40	105				
1/13/2019 0:40	7	72.7	153	75.08	97	76.48	95				
1/13/2019 0:45	7	70.3	139	74.70	98	77.10	101				
1/13/2019 0:50	7	73.1	139	74.38	85	76.30	87				
1/13/2019 0:55	7	75.2	139	74.17	82	75.85	81				
1/13/2019 1:00	7	73.7	125	73.87	80	76.35	79				
1/13/2019 1:05	7	74.2	125	73.83	63	76.50	61				
1/13/2019 1:10	7	69	125	73.81	81	76.25	79				
1/13/2019 1:15	7	69.6	118	73.89	61	75.90	63				
1/13/2019 1:20	7	72.9	118	73.61	60	76.38	62				
1/13/2019 1:25	7	71.9	118	73.65	57	77.20	59				
1/13/2019 1:30	7	69.2	108	73.86	70	75.53	72				
1/13/2019 1:35	7	68.5	108	73.97	88	76.53	64				
1/13/2019 1:40	7	70.1	108	73.86	78	75.05	68				
1/13/2019 1:45	7	71.6	101	74.05	71	76.88	72				
1/13/2019 1:50	7	71.9	101	74.14	66	75.55	66				
1/13/2019 1:55	7	71.7	101	74.21	64	76.30	66				
1/13/2019 2:00	7	70.5	94	74.18	63	75.08	51				
1/13/2019 2:05	7	72.1	94	73.99	62	75.73	49				
1/13/2019 2:10	7	72.9	94	73.96	61	76.25	43				
1/13/2019 2:15	7	65.2	83	73.63	59	75.43	44				
1/13/2019 2:20	7	69.8	83	73.45	59	76.15	28				
1/13/2019 2:25	7	69.7	83	73.51	60	74.13	37				
1/13/2019 2:30	7	68.3	73	73.73	62	74.73	48				
1/13/2019 2:35	7	69.1	73	74.12	61	77.43	34				
1/13/2019 2:40	7	67.1	73	74.34	57	74.03	28				
1/13/2019 2:45	7	70.5	66	74.27	51	73.63	37				
1/13/2019 2:50	7	72.7	66	74.05	45	73.95	32				
1/13/2019 2:55	7	70.9	66	73.33	40	74.85	34				
1/13/2019 3:00	7	68.4	59	73.27	40	73.20	34				
1/13/2019 3:05	7	70.9	59	73.25	39	71.73	25				
1/13/2019 3:10	7	70.7	59	73.29	38	73.73	33				
1/13/2019 3:15	7	71.5	59	73.08	37	73.18	35				
1/13/2019 3:20	7	70	59	72.63	34	73.43	23				
1/13/2019 3:25	7	70	59	72.27	32	73.25	22				
1/13/2019 3:30	7	70.5	56	72.48	33	78.23	23				
1/13/2019 3:35	7	69.8	56	72.43	31	72.45	27				
1/13/2019 3:40	7	64.9	56	72.11	29	72.80	32				
1/13/2019 3:45	7	70.2	56	71.97	27	74.43	34				
1/13/2019 3:50	7	70.9	56	72.27	28	77.20	22				
1/13/2019 3:55	7	72	56	72.29	28	77.95	28				
1/13/2019 4:00	7	71.9	56	71.97	26	74.88	34				
1/13/2019 4:05	7	70.3	56	71.69	24	77.55	22				
1/13/2019 4:10	7	71.5	56	71.54	23	76.45	25				
1/13/2019 4:15	7	69.6	63	71.41	24	76.83	22				
1/13/2019 4:20	7	68.2	63	71.42	27	75.40	15				
1/13/2019 4:25	7	74.1	63	71.65	28	77.45	17				
1/13/2019 4:30	7	68.8	69	72.29	28	75.35	39				
1/13/2019 4:35	7	72.8	69	72.87	28	76.65	37				
1/13/2019 4:40	7	70.1	69	73.50	28	74.83	44				
1/13/2019 4:45	7	69.6	80	73.78	26	74.48	42				
1/13/2019 4:50	7	71.1	80	73.18	22	76.08	35				
1/13/2019 4:55	7	71.7	80	72.94	21	74.58	42				
1/13/2019 5:00	7	69.3	90	72.54	19	74.80	44				
1/13/2019 5:05	7	73.9	90	72.44	18	74.50	54				
1/13/2019 5:10	7	71.6	90	72.77	23	75.25	48				
1/13/2019 5:15	7	72.1	104	73.10	29	77.45	55				
1/13/2019 5:20	7	72.7	104	73.05	33	75.63	61				
1/13/2019 5:25	7	72.1	104	73.33	36	76.08	92				
1/13/2019 5:30	7	73.8	125	73.49	37	76.40	79				
1/13/2019 5:35	7	72.3	125	73.42	36	76.88	90				
1/13/2019 5:40	7	72.1	125	73.01	36	74.60	93				
1/13/2019 5:45	7	73.9	146	72.40	38	77.03	95				
1/13/2019 5:50	7	72.2	146	72.29	43	78.08	75				
1/13/2019 5:55	7	74.3	146	72.78	51	77.15	82				
1/13/2019 6:00	7	73.3	173	73.16	55	78.98	81				
1/13/2019 6:05	7	74	173	73.61	65	77.78	123				
1/13/2019 6:10	7	72.7	173	73.82	71	76.55	118				
1/13/2019 6:15	7	70.6	187	74.13	75	77.13	127				
1/13/2019 6:20	7	72.5	187	74.42	81	77.48	150				
1/13/2019 6:25	7	73.2	187	74.54	86	76.15	132				
1/13/2019 6:30	7	71.8	208	74.45	83	77.00	159				
1/13/2019 6:35	7	71.3	208	74.41	81	76.65	150				
1/13/2019 6:40	7	69.4	208	74.71	88	77.48	160				
1/13/2019 6:45	7	71.4	225	75.02	95	76.30	153				
1/13/2019 6:50	7	74.4	225	74.82	99	76.10	136				
1/13/2019 6:55	7	73.2	225	74.46	102	76.23	105				
1/13/2019 7:00	7	74.3	250	74.23	110	76.00	104				
1/13/2019 7:05	7	72.2	250	73.89	116	74.65	109				
1/13/2019 7:10	7	71.9	250	73.71	127	76.48	108				
1/13/2019 7:15	7	72.4	263	73.65	137	74.18	99				
1/13/2019 7:20	7	68.9	263	73.37	137	76.03	106				
1/13/2019 7:25	7	71.1	263	73.14	137	76.45	110				
1/13/2019 7:30	7	68.9	281	72.70	131	74.78	136				
